instrument_identity,instrument_code,market,listing_lifecycle_state,accepted_historical_row_count,first_accepted_session,last_accepted_session,required_warmup_availability,ma60_calculable,continuity_state,event_authority_status,event_lookup_state,pit_state,technical_result_status,technical_eligibility,availability_reason
TPE:6831,6831,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,173,2025-11-25,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:6834,6834,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6861,6861,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6906,6906,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6909,6909,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,302,2025-05-21,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:6937,6937,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:7610,7610,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,224,2025-09-09,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:7750,7750,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,218,2025-09-17,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,VALID,ELIGIBLE,KNOWN_EVENT_HANDLED
TPE:7769,7769,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,171,2025-11-27,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:7786,7786,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,178,2025-11-18,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:7788,7788,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,200,2025-10-16,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8016,8016,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8021,8021,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8028,8028,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8033,8033,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:8039,8039,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8046,8046,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8103,8103,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,479,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:8104,8104,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:8110,8110,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:8112,8112,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:8131,8131,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:8150,8150,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8210,8210,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8222,8222,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8261,8261,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8271,8271,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8374,8374,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TPE:8996,8996,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,VALID,ELIGIBLE,KNOWN_EVENT_HANDLED
TPE:9904,9904,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TPE:9921,9921,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:9945,9945,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TPE:9958,9958,TPE,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:1569,1569,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:1584,1584,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:1586,1586,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:1785,1785,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:1815,1815,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:2061,2061,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TWO:2070,2070,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TWO:2221,2221,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,482,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:2641,2641,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3071,3071,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3081,3081,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3088,3088,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3105,3105,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3114,3114,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3131,3131,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3147,3147,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3152,3152,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,481,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3163,3163,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3191,3191,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,428,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3211,3211,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3213,3213,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3221,3221,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3227,3227,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3230,3230,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TWO:3234,3234,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TWO:3236,3236,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3260,3260,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,485,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,VALID,ELIGIBLE,KNOWN_EVENT_HANDLED
TWO:3264,3264,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3265,3265,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3268,3268,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,485,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3285,3285,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,483,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3288,3288,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,465,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3290,3290,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,478,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3317,3317,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3322,3322,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3324,3324,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3339,3339,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3357,3357,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3360,3360,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3362,3362,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,VALID,ELIGIBLE,KNOWN_EVENT_HANDLED
TWO:3363,3363,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3374,3374,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3388,3388,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,INELIGIBLE,INELIGIBLE,BELOW_MA60|TECHNICAL_V0_INELIGIBLE
TWO:3390,3390,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3441,3441,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3455,3455,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TWO:3479,3479,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3483,3483,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,False,CONTINUITY_UNKNOWN,KNOWN_EVENT,,PIT_SAFE,UNAVAILABLE,UNAVAILABLE,KNOWN_CONTINUITY_EVENT|KNOWN_VERIFIED_EVENT_REQUIRES_EVENT_AWARE_HANDLING
TWO:3484,3484,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
TWO:3490,3490,TWO,ACTIVE_OR_CANONICAL_QUERY_ACCEPTED,486,2024-08-13,2026-08-13,True,True,CONTINUITY_UNKNOWN,LOOKUP_UNAVAILABLE,,PIT_SAFE,VALID,ELIGIBLE,EVENT_LOOKUP_UNAVAILABLE
