market_code,instrument_code,instrument_name,topic_key,topic_relation_type,structural_role,topic_weight,enabled,review_state,valid_from,valid_to,source_reference
TPE,6695,芯鼎,AI影像辨識,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6695,芯鼎,RISC-V,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6715,嘉基,高速連接器,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6715,嘉基,其他 AI伺服器供應鏈,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6719,力智,功率 MOSFET,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6719,力智,其他 IC設計,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6719,力智,其他車用電子,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6742,澤米,其他半導體設備,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6742,澤米,玻璃基板,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6742,澤米,機器視覺,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6742,澤米,其他車用電子,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6742,澤米,先進封裝設備,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6753,龍德造船,軍工船舶,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6753,龍德造船,航太零組件,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6756,威鋒電子,高速介面,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6757,台灣虎航-創,航空客貨運,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6770,力積電,成熟製程,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6770,力積電,記憶體製程,SECONDARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6770,力積電,大型電子權值,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6770,力積電,特殊製程,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6781,AES-KY,BBU,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6781,AES-KY,儲能,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6781,AES-KY,電動車／EV,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6781,AES-KY,大型電子權值,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6789,采鈺,一般封測,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6789,采鈺,AI影像辨識,SECONDARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6789,采鈺,其他車用電子,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6799,來頡,其他 IC設計,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6799,來頡,其他 AI伺服器供應鏈,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6805,富世達,散熱零組件,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6805,富世達,其他 AI伺服器供應鏈,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6805,富世達,液冷散熱,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6805,富世達,其他車用電子,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6806,森崴能源,其他能源,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6806,森崴能源,儲能,PRIMARY,RELATED,1.0,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6806,森崴能源,太陽能,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6830,汎銓,半導體設備零組件,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6830,汎銓,矽光子,SECONDARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6830,汎銓,先進封裝設備,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6831,邁科,散熱零組件,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6831,邁科,風冷散熱,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6831,邁科,液冷散熱,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,6831,邁科,其他 AI伺服器供應鏈,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6834,天二科技,其他被動元件,PRIMARY,RELATED,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6906,現觀科,其他 AI伺服器供應鏈,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6906,現觀科,其他 IC設計,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,6937,天虹,其他半導體設備,PRIMARY,CORE,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6937,天虹,先進封裝設備,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,6937,天虹,CoWoS,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,7610,聯友金屬,電子化學材料,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,7750,新代,工業自動化,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,7750,新代,機器人零組件,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,7750,新代,機器人系統整合,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,7769,鴻勁,其他半導體設備,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,7769,鴻勁,先進封裝設備,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,7786,東方風能,離岸風電／鋼構,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,7788,松川精密,保護元件,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,7788,松川精密,AI電力基建,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,7788,松川精密,其他車用電子,SECONDARY,RELATED,0.8,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8016,矽創,其他 IC設計,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8016,矽創,大型電子權值,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8021,尖點,製程耗材與特料,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_
TPE,8028,昇陽半導體,其他半導體設備,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8028,昇陽半導體,12 吋矽晶圓,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,8028,昇陽半導體,半導體設備零組件,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,8028,昇陽半導體,CoWoS,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8033,雷虎,無人機,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8033,雷虎,機器視覺,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8039,台虹,銅箔基板CCL,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8046,南電,ABF載板,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8046,南電,大型電子權值,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8046,南電,Chiplet,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,8104,錸寶,儲能,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8104,錸寶,BBU,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,8112,至上,記憶體模組／通路,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8150,南茂,一般封測,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8150,南茂,大型電子權值,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8210,藍天,大型電子權值,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8210,藍天,AI伺服器整機／ODM,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8222,寶一,航太零組件,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8261,富鼎,功率 MOSFET,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8271,宇瞻,記憶體模組／通路,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8271,宇瞻,DRAM／DDR,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8271,宇瞻,NAND Flash／SSD,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,8374,羅昇,工業自動化,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8374,羅昇,機器視覺,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8374,羅昇,機器人系統整合,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8374,羅昇,機器人零組件,SECONDARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,8374,羅昇,AI影像辨識,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,8996,高力,散熱零組件,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8996,高力,液冷散熱,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,8996,高力,其他 AI伺服器供應鏈,PRIMARY,CORE,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,8996,高力,其他熱管理,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TPE,9958,世紀鋼,離岸風電／鋼構,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TPE,9958,世紀鋼,鋼鐵／不鏽鋼材料,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,1584,精剛,特殊鋼／高性能合金,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,1584,精剛,半導體設備零組件,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,1584,精剛,航太零組件,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,1785,光洋科,電子化學材料,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,1785,光洋科,半導體設備零組件,SECONDARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,1815,富喬,玻纖布,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,2061,風青,其他 AI伺服器供應鏈,SECONDARY,RELATED,0.6,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,2221,大甲,半導體設備零組件,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,2221,大甲,其他半導體設備,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,2637,慧洋-KY,散裝航運,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,2641,正德,散裝航運,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3071,協禧,風冷散熱,PRIMARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3081,聯亞,光通訊,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3081,聯亞,矽光子,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3081,聯亞,網通,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3081,聯亞,其他 AI伺服器供應鏈,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3105,穩懋,網通,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3131,弘塑,先進封裝設備,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3131,弘塑,CoWoS,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3131,弘塑,半導體設備零組件,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3147,大綜,端點資安,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3147,大綜,網路資安,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3147,大綜,雲端資安,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3152,璟德,網通,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3163,波若威,光通訊,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3163,波若威,矽光子,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3163,波若威,網通,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3211,順達,BBU,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3211,順達,其他 AI伺服器供應鏈,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3213,茂訊,其他國防,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3221,台嘉碩,石英元件,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3227,原相,其他 AI視覺,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3227,原相,其他 IC設計,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3227,原相,邊緣運算與智慧影像 (Edge AI & Vision),PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3234,光環,光通訊,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3234,光環,矽光子,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3234,光環,網通,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3236,千如,電感,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3260,威剛,記憶體模組／通路,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3260,威剛,DRAM／DDR,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3260,威剛,NAND Flash／SSD,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3264,欣銓,一般封測,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3265,台星科,一般封測,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3265,台星科,Chiplet,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3265,台星科,其他 AI伺服器供應鏈,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3288,點晶,其他 IC設計,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3290,東浦,其他車用電子,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3290,東浦,其他 AI伺服器供應鏈,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3317,尼克森,功率 MOSFET,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3317,尼克森,SiC／GaN 功率元件,SECONDARY,RELATED,0.7,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3322,建舜電,一般連接器,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3322,建舜電,特用與精密線束,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3324,雙鴻,散熱零組件,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3324,雙鴻,液冷散熱,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3324,雙鴻,其他 AI伺服器供應鏈,PRIMARY,CORE,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3324,雙鴻,大型電子權值,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3339,泰谷,光通訊,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3339,泰谷,矽光子,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3339,泰谷,其他通訊光電,PRIMARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3357,臺慶科,電感,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3357,臺慶科,其他被動元件,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3362,先進光,機器視覺,PRIMARY,LEAD,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3362,先進光,ADAS,SECONDARY,RELATED,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3362,先進光,其他車用電子,SECONDARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TWO,3363,上詮,光通訊,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3363,上詮,矽光子,PRIMARY,LEAD,1.6,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3363,上詮,網通,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3363,上詮,其他 AI伺服器供應鏈,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3374,精材,一般封測,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3374,精材,Chiplet,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3374,精材,CoWoS,PRIMARY,LEAD,1.5,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3374,精材,其他半導體設備,SECONDARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3390,旭軟,傳統硬板與軟板,PRIMARY,CORE,1.1,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
TPE,3406,玉晶光,邊緣運算與智慧影像 (Edge AI & Vision),PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3479,安勤,其他 AI伺服器供應鏈,PRIMARY,CORE,1.3,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv1
TWO,3483,力致,散熱零組件,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3483,力致,液冷散熱,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3483,力致,風冷散熱,PRIMARY,CORE,1.4,TRUE,PENDING_REVIEW,2026-08-24,,2026_REVISED_MARKET_UPDATE
TWO,3483,力致,其他 AI伺服器供應鏈,SECONDARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,2026_NEW_TOPIC_ADDITION
TWO,3484,崧騰,一般連接器,PRIMARY,CORE,1.2,TRUE,PENDING_REVIEW,2026-08-24,,fixtures/research/topic_universe_mapping.v1.csv
